id_clase,id_estudiante,nro_clase_semana,pos_x,pos_y
AF103-SEC8-2025S2,U202401757,1,1,4
HU626-SEC7-2025S2,U202401757,1,2,4
CO16-SEC6-2025S2,U202501758,1,4,1
MA459-SEC1-2025S2,U202501758,1,1,4
CO19-SEC2-2025S2,U202501758,1,7,1
MA431-SEC1-2025S2,U202501758,1,8,3
HU625-SEC10-2025S2,U202501758,1,4,4
ID999-SEC8-2025S2,U201801759,1,3,3
CS210-SEC7-2025S2,U202301760,1,8,2
AF140-SEC1-2025S2,U202301760,1,2,3
AD213-SEC1-2025S2,U202301760,1,5,4
IS305-SEC1-2025S2,U202301760,1,6,2
CO22-SEC4-2025S2,U202301760,1,7,2
DE965-SEC6-2025S2,U202101761,1,6,3
AD213-SEC7-2025S2,U202101761,1,4,3
ID999-SEC14-2025S2,U202101761,1,4,3
EC210-SEC2-2025S2,U202101761,1,2,3
HU318-SEC9-2025S2,U202401762,1,1,4
HU625-SEC7-2025S2,U202401762,1,5,3
MA459-SEC1-2025S2,U202401762,1,2,4
HU626-SEC6-2025S2,U202401762,1,7,4
MA431-SEC6-2025S2,U202401762,1,1,3
ID999-SEC20-2025S2,U201701763,1,5,2
ID999-SEC7-2025S2,U202101764,1,3,2
ID999-SEC13-2025S2,U202101765,1,4,3
ID999-SEC10-2025S2,U202001766,1,2,4
MA461-SEC9-2025S2,U202301767,1,6,3
DE331-SEC8-2025S2,U202301767,1,7,1
GE220-SEC4-2025S2,U202301767,1,4,3
AF141-SEC3-2025S2,U202301767,1,1,3
CO22-SEC6-2025S2,U202301767,1,1,2
EC210-SEC6-2025S2,U202201768,1,6,3
IN250-SEC6-2025S2,U202201768,1,6,2
AD213-SEC6-2025S2,U202201768,1,4,3
GE220-SEC5-2025S2,U202201768,1,5,2
ID999-SEC9-2025S2,U201801769,1,1,3
ID999-SEC21-2025S2,U202001770,1,5,2
MA431-SEC3-2025S2,U202401771,1,1,3
HU625-SEC6-2025S2,U202401771,1,6,3
MA459-SEC1-2025S2,U202401771,1,3,4
HU626-SEC6-2025S2,U202401771,1,8,4
HU318-SEC3-2025S2,U202401771,1,5,4
MA460-SEC4-2025S2,U202401771,1,4,3
HU625-SEC4-2025S2,U202401772,1,3,3
MA431-SEC4-2025S2,U202401772,1,6,3
MA460-SEC11-2025S2,U202401772,1,8,3
MA459-SEC11-2025S2,U202401772,1,3,4
HU626-SEC3-2025S2,U202401772,1,4,5
ID999-SEC9-2025S2,U201801773,1,2,3
ID999-SEC20-2025S2,U202101774,1,6,2
ID999-SEC22-2025S2,U201701775,1,4,3
ID999-SEC3-2025S2,U201801776,1,2,2
ID999-SEC15-2025S2,U202001777,1,2,4
IN250-SEC4-2025S2,U202201778,1,7,2
AD213-SEC2-2025S2,U202201778,1,1,4
AN20-SEC5-2025S2,U202201778,1,5,4
CS210-SEC8-2025S2,U202201778,1,5,2
DE965-SEC6-2025S2,U202201778,1,1,4
MA431-SEC2-2025S2,U202401779,1,2,5
CA142-SEC4-2025S2,U202401779,1,4,2
HU625-SEC3-2025S2,U202401779,1,6,5
HU318-SEC6-2025S2,U202401779,1,3,4
MA460-SEC6-2025S2,U202401779,1,6,3
CA142-SEC2-2025S2,U202401780,1,8,1
HU625-SEC9-2025S2,U202401780,1,5,3
HU318-SEC1-2025S2,U202401780,1,2,5
HU626-SEC6-2025S2,U202401780,1,1,5
AF103-SEC6-2025S2,U202401780,1,3,3
MA459-SEC2-2025S2,U202401780,1,4,5
ID999-SEC16-2025S2,U201801781,1,8,2
ID999-SEC22-2025S2,U201801782,1,5,3
HU626-SEC10-2025S2,U202401783,1,6,4
HU625-SEC7-2025S2,U202401783,1,6,3
MA459-SEC2-2025S2,U202401783,1,5,5
MA431-SEC9-2025S2,U202401783,1,1,4
MA460-SEC10-2025S2,U202401783,1,1,4
IN250-SEC7-2025S2,U202301784,1,4,2
AD213-SEC2-2025S2,U202301784,1,2,4
CA143-SEC2-2025S2,U202301784,1,8,1
DE331-SEC6-2025S2,U202301784,1,3,1
DE965-SEC1-2025S2,U202301784,1,3,4
ID999-SEC5-2025S2,U201701785,1,4,3
ID999-SEC24-2025S2,U202001786,1,6,1
ID999-SEC8-2025S2,U202101787,1,4,3
HU625-SEC1-2025S2,U202501788,1,2,3
MA459-SEC10-2025S2,U202501788,1,4,5
HU626-SEC8-2025S2,U202501788,1,1,5
MA431-SEC7-2025S2,U202501788,1,4,3
ID999-SEC14-2025S2,U201701789,1,5,3
AN22-SEC6-2025S2,U202301790,1,7,1
DE965-SEC1-2025S2,U202301790,1,4,4
AF140-SEC3-2025S2,U202301790,1,3,2
MA461-SEC8-2025S2,U202301790,1,5,4
CA142-SEC8-2025S2,U202301790,1,4,2
ID999-SEC24-2025S2,U201701791,1,1,2
ID999-SEC3-2025S2,U201901792,1,3,2
ID999-SEC2-2025S2,U201801793,1,5,4
MA459-SEC6-2025S2,U202401794,1,6,4
HU318-SEC3-2025S2,U202401794,1,6,4
HU626-SEC1-2025S2,U202401794,1,8,4
MA461-SEC1-2025S2,U202401794,1,3,3
MA460-SEC4-2025S2,U202401794,1,5,3
ID999-SEC4-2025S2,U201701795,1,4,4
ID999-SEC14-2025S2,U202001796,1,6,3
ID999-SEC9-2025S2,U202101797,1,3,3
ID999-SEC20-2025S2,U201901798,1,7,2
IS203-SEC8-2025S2,U202301799,1,1,2
DE331-SEC1-2025S2,U202301799,1,7,1
CO22-SEC9-2025S2,U202301799,1,4,2
CS210-SEC5-2025S2,U202301799,1,2,3
AF140-SEC1-2025S2,U202301799,1,3,3
PS210-SEC1-2025S2,U202301799,1,7,1
ID999-SEC17-2025S2,U201801800,1,4,3
CO13-SEC7-2025S2,U202401801,1,3,2
MA459-SEC8-2025S2,U202401801,1,5,3
MA461-SEC2-2025S2,U202401801,1,8,2
CO22-SEC10-2025S2,U202401801,1,6,2
HU318-SEC9-2025S2,U202401801,1,2,4
ID999-SEC11-2025S2,U201801802,1,4,3
AF140-SEC2-2025S2,U202301803,1,3,2
HU318-SEC1-2025S2,U202301803,1,3,5
MA461-SEC5-2025S2,U202301803,1,7,3
MA460-SEC1-2025S2,U202301803,1,7,3
CA143-SEC5-2025S2,U202301803,1,4,2
ID999-SEC19-2025S2,U201901804,1,7,2
AD213-SEC6-2025S2,U202201805,1,5,3
AN20-SEC3-2025S2,U202201805,1,4,4
GE220-SEC4-2025S2,U202201805,1,5,3
DE965-SEC2-2025S2,U202201805,1,1,3
IN250-SEC3-2025S2,U202201805,1,1,4
CS210-SEC1-2025S2,U202201805,1,5,3
AF140-SEC9-2025S2,U202301806,1,6,1
CA143-SEC3-2025S2,U202301806,1,2,2
IS203-SEC9-2025S2,U202301806,1,6,1
CO13-SEC3-2025S2,U202301806,1,4,2
IN250-SEC1-2025S2,U202301807,1,2,2
CA142-SEC6-2025S2,U202301807,1,3,2
CA143-SEC7-2025S2,U202301807,1,3,2
CS210-SEC8-2025S2,U202301807,1,6,2
CO19-SEC6-2025S2,U202301807,1,8,1
ID999-SEC7-2025S2,U202001808,1,4,2
ID999-SEC8-2025S2,U202101809,1,5,3
AD213-SEC3-2025S2,U202101809,1,5,3
DE965-SEC6-2025S2,U202101809,1,2,4
EC210-SEC4-2025S2,U202101809,1,6,3
ID999-SEC14-2025S2,U201701810,1,1,4
ID999-SEC13-2025S2,U201901811,1,5,3
AN20-SEC3-2025S2,U202301812,1,5,4
MA460-SEC2-2025S2,U202301812,1,4,4
DE331-SEC2-2025S2,U202301812,1,6,1
IS305-SEC5-2025S2,U202301812,1,7,1
AN22-SEC2-2025S2,U202301812,1,7,1
MA459-SEC7-2025S2,U202501813,1,4,5
HU626-SEC7-2025S2,U202501813,1,3,4
CY301-SEC10-2025S2,U202501813,1,6,1
AF103-SEC6-2025S2,U202501813,1,4,3
HU318-SEC7-2025S2,U202501813,1,1,4
CV210-SEC7-2025S2,U202201814,1,5,1
DE965-SEC7-2025S2,U202201814,1,8,3
MA461-SEC7-2025S2,U202201814,1,5,3
AN22-SEC7-2025S2,U202201814,1,3,2
AD213-SEC6-2025S2,U202201814,1,6,3
CO22-SEC8-2025S2,U202201814,1,6,1
MA459-SEC9-2025S2,U202501815,1,2,5
CO19-SEC8-2025S2,U202501815,1,5,1
HU625-SEC1-2025S2,U202501815,1,3,3
CO16-SEC1-2025S2,U202501815,1,7,1
AN20-SEC6-2025S2,U202201816,1,7,2
AD213-SEC6-2025S2,U202201816,1,7,3
DE965-SEC5-2025S2,U202201816,1,2,3
EC210-SEC4-2025S2,U202201816,1,1,4
IN250-SEC2-2025S2,U202201816,1,6,3
GE220-SEC2-2025S2,U202201816,1,1,3
ID999-SEC8-2025S2,U201701817,1,6,3
AF140-SEC6-2025S2,U202301818,1,8,1
GE220-SEC1-2025S2,U202301818,1,4,2
MA460-SEC8-2025S2,U202301818,1,2,5
DE965-SEC1-2025S2,U202301818,1,5,4
MA461-SEC2-2025S2,U202301818,1,1,3
ID999-SEC23-2025S2,U202101819,1,6,3
ID999-SEC13-2025S2,U201701820,1,6,3
ID999-SEC20-2025S2,U202101821,1,8,2
ID999-SEC5-2025S2,U201701822,1,5,3
CO22-SEC2-2025S2,U202401823,1,8,1
HU626-SEC5-2025S2,U202401823,1,1,5
CO19-SEC11-2025S2,U202401823,1,4,2
CO13-SEC10-2025S2,U202401823,1,2,2
HU318-SEC7-2025S2,U202401823,1,2,4
ID999-SEC6-2025S2,U201801824,1,2,3
EC210-SEC6-2025S2,U202101825,1,1,4
AD213-SEC2-2025S2,U202101825,1,3,4
ID999-SEC3-2025S2,U202101825,1,4,2
DE965-SEC1-2025S2,U202101825,1,6,4
MA461-SEC5-2025S2,U202401826,1,8,3
HU626-SEC3-2025S2,U202401826,1,5,5
MA460-SEC9-2025S2,U202401826,1,1,5
MA459-SEC1-2025S2,U202401826,1,4,4
DE331-SEC9-2025S2,U202301827,1,1,2
IS305-SEC5-2025S2,U202301827,1,8,1
PS210-SEC2-2025S2,U202301827,1,2,1
GE220-SEC3-2025S2,U202301827,1,1,3
AD213-SEC3-2025S2,U202301827,1,6,3
CV210-SEC11-2025S2,U202201828,1,5,1
CA143-SEC7-2025S2,U202201828,1,4,2
AN22-SEC6-2025S2,U202201828,1,8,1
PS210-SEC6-2025S2,U202201828,1,4,1
EC210-SEC2-2025S2,U202201828,1,3,3
ID999-SEC11-2025S2,U201901829,1,5,3
CS210-SEC4-2025S2,U202301830,1,6,2
AN20-SEC1-2025S2,U202301830,1,5,3
CY301-SEC8-2025S2,U202301830,1,4,2
HU318-SEC6-2025S2,U202301830,1,4,4
IS305-SEC3-2025S2,U202301830,1,1,2
CA143-SEC5-2025S2,U202301830,1,5,2
ID999-SEC5-2025S2,U201701831,1,6,3
HU625-SEC5-2025S2,U202401832,1,5,3
MA460-SEC8-2025S2,U202401832,1,3,5
HU626-SEC5-2025S2,U202401832,1,2,5
IS203-SEC7-2025S2,U202401832,1,3,2
ID999-SEC23-2025S2,U201901833,1,1,4
ID999-SEC21-2025S2,U201801834,1,6,2
ID999-SEC1-2025S2,U201801835,1,2,4
CS210-SEC1-2025S2,U202201836,1,6,3
EC210-SEC2-2025S2,U202201836,1,4,3
IN250-SEC3-2025S2,U202201836,1,2,4
DE965-SEC2-2025S2,U202201836,1,2,3
AN20-SEC3-2025S2,U202201836,1,6,4
ID999-SEC5-2025S2,U201801837,1,7,3
EC210-SEC1-2025S2,U202101838,1,1,4
AD213-SEC5-2025S2,U202101838,1,8,2
DE965-SEC3-2025S2,U202101838,1,5,3
ID999-SEC5-2025S2,U202101838,1,8,3
ID999-SEC10-2025S2,U202001839,1,3,4
ID999-SEC12-2025S2,U202001840,1,8,2
ID999-SEC7-2025S2,U201901841,1,5,2
ID999-SEC5-2025S2,U201801842,1,1,4
ID999-SEC9-2025S2,U201901843,1,4,3
ID999-SEC2-2025S2,U201801844,1,6,4
AN22-SEC9-2025S2,U202201845,1,2,2
AD213-SEC3-2025S2,U202201845,1,1,4
IS305-SEC1-2025S2,U202201845,1,1,3
DE965-SEC2-2025S2,U202201845,1,3,3
ID999-SEC15-2025S2,U202001846,1,3,4
CV210-SEC8-2025S2,U202301847,1,7,1
AD213-SEC6-2025S2,U202301847,1,8,3
EC210-SEC7-2025S2,U202301847,1,1,4
AF140-SEC3-2025S2,U202301847,1,4,2
PS210-SEC9-2025S2,U202301847,1,7,1
AF141-SEC2-2025S2,U202301847,1,4,2
ID999-SEC11-2025S2,U202101848,1,6,3
CS210-SEC1-2025S2,U202201849,1,1,4
GE220-SEC6-2025S2,U202201849,1,4,2
AD213-SEC1-2025S2,U202201849,1,6,4
AN20-SEC6-2025S2,U202201849,1,8,2
ID999-SEC9-2025S2,U202001850,1,5,3
MA431-SEC2-2025S2,U202401851,1,3,5
MA459-SEC8-2025S2,U202401851,1,6,3
HU318-SEC7-2025S2,U202401851,1,3,4
AF103-SEC9-2025S2,U202401851,1,5,3
MA460-SEC2-2025S2,U202401851,1,5,4
HU626-SEC8-2025S2,U202401851,1,2,5
CO13-SEC9-2025S2,U202301852,1,4,2
GE220-SEC1-2025S2,U202301852,1,5,2
CV210-SEC7-2025S2,U202301852,1,6,1
CA142-SEC11-2025S2,U202301852,1,3,2
PS210-SEC11-2025S2,U202201853,1,7,1
AF140-SEC3-2025S2,U202201853,1,5,2
DE331-SEC1-2025S2,U202201853,1,8,1
IS305-SEC6-2025S2,U202201853,1,7,1
GE220-SEC5-2025S2,U202201853,1,6,2
MA431-SEC5-2025S2,U202401854,1,7,3
MA460-SEC5-2025S2,U202401854,1,5,4
HU625-SEC9-2025S2,U202401854,1,6,3
HU318-SEC1-2025S2,U202401854,1,4,5
HU626-SEC3-2025S2,U202401854,1,6,5
ID999-SEC13-2025S2,U202001855,1,7,3
ID999-SEC4-2025S2,U201801856,1,5,4
ID999-SEC19-2025S2,U201701857,1,8,2
ID999-SEC23-2025S2,U201901858,1,2,4
CO13-SEC10-2025S2,U202401859,1,3,2
HU318-SEC6-2025S2,U202401859,1,5,4
CO22-SEC7-2025S2,U202401859,1,8,1
MA459-SEC6-2025S2,U202401859,1,7,4
MA461-SEC1-2025S2,U202401859,1,4,3
MA460-SEC8-2025S2,U202301860,1,4,5
CO13-SEC5-2025S2,U202301860,1,3,2
HU318-SEC3-2025S2,U202301860,1,7,4
MA461-SEC1-2025S2,U202301860,1,5,3
ID999-SEC17-2025S2,U201701861,1,5,3
ID999-SEC18-2025S2,U201801862,1,7,2
AF103-SEC8-2025S2,U202401863,1,2,4
CA142-SEC5-2025S2,U202401863,1,1,3
HU625-SEC8-2025S2,U202401863,1,4,5
HU318-SEC7-2025S2,U202401863,1,4,4
CO22-SEC3-2025S2,U202201864,1,8,1
MA461-SEC7-2025S2,U202201864,1,6,3
AN22-SEC9-2025S2,U202201864,1,3,2
DE331-SEC8-2025S2,U202201864,1,8,1
IS305-SEC1-2025S2,U202201864,1,2,3
IS305-SEC5-2025S2,U202401865,1,1,2
IS203-SEC6-2025S2,U202401865,1,5,1
MA460-SEC7-2025S2,U202401865,1,4,3
MA461-SEC4-2025S2,U202401865,1,5,3
HU318-SEC2-2025S2,U202401865,1,2,4
HU626-SEC10-2025S2,U202401865,1,7,4
MA431-SEC8-2025S2,U202401866,1,8,2
CA142-SEC2-2025S2,U202401866,1,1,2
HU626-SEC5-2025S2,U202401866,1,3,5
MA460-SEC6-2025S2,U202401866,1,7,3
HU625-SEC5-2025S2,U202401866,1,6,3
ID999-SEC1-2025S2,U201901867,1,3,4
ID999-SEC18-2025S2,U201701868,1,8,2
DE965-SEC1-2025S2,U202101869,1,7,4
EC210-SEC3-2025S2,U202101869,1,4,3
ID999-SEC17-2025S2,U202101869,1,6,3
AD213-SEC2-2025S2,U202101869,1,4,4
ID999-SEC14-2025S2,U201801870,1,2,4
EC210-SEC6-2025S2,U202201871,1,2,4
AD213-SEC4-2025S2,U202201871,1,3,3
CS210-SEC4-2025S2,U202201871,1,7,2
DE965-SEC6-2025S2,U202201871,1,3,4
AN20-SEC1-2025S2,U202201871,1,6,3
IN250-SEC2-2025S2,U202201871,1,1,4
PS210-SEC8-2025S2,U202201872,1,3,1
IN250-SEC2-2025S2,U202201872,1,2,4
AN20-SEC1-2025S2,U202201872,1,1,4
IS305-SEC3-2025S2,U202201872,1,2,2
DE965-SEC3-2025S2,U202201872,1,6,3
ID999-SEC1-2025S2,U201801873,1,4,4
ID999-SEC17-2025S2,U201701874,1,7,3
HU626-SEC7-2025S2,U202501875,1,4,4
AF103-SEC8-2025S2,U202501875,1,3,4
MA459-SEC8-2025S2,U202501875,1,7,3
MA431-SEC2-2025S2,U202501875,1,4,5
HU625-SEC9-2025S2,U202501875,1,7,3
GE220-SEC1-2025S2,U202201876,1,6,2
CS210-SEC3-2025S2,U202201876,1,2,3
AN20-SEC3-2025S2,U202201876,1,1,5
EC210-SEC4-2025S2,U202201876,1,2,4
DE965-SEC7-2025S2,U202201876,1,1,4
AD213-SEC2-2025S2,U202201876,1,5,4
MA459-SEC9-2025S2,U202401877,1,3,5
HU318-SEC4-2025S2,U202401877,1,7,4
CO22-SEC5-2025S2,U202401877,1,4,1
HU626-SEC2-2025S2,U202401877,1,2,5
MA460-SEC9-2025S2,U202401877,1,2,5
CO19-SEC9-2025S2,U202401877,1,2,2
AN20-SEC3-2025S2,U202201878,1,2,5
PS210-SEC7-2025S2,U202201878,1,1,2
CV210-SEC9-2025S2,U202201878,1,5,1
AN22-SEC9-2025S2,U202201878,1,4,2
CS210-SEC2-2025S2,U202201878,1,2,4
ID999-SEC16-2025S2,U201701879,1,1,3
AF141-SEC8-2025S2,U202301880,1,5,2
CA142-SEC5-2025S2,U202301880,1,2,3
CA143-SEC2-2025S2,U202301880,1,1,2
AF140-SEC2-2025S2,U202301880,1,4,2
CS210-SEC5-2025S2,U202201881,1,3,3
AN20-SEC1-2025S2,U202201881,1,2,4
DE965-SEC7-2025S2,U202201881,1,2,4
IN250-SEC4-2025S2,U202201881,1,8,2
EC210-SEC7-2025S2,U202201881,1,2,4
CS210-SEC1-2025S2,U202301882,1,2,4
IS305-SEC10-2025S2,U202301882,1,2,2
AN20-SEC4-2025S2,U202301882,1,3,3
IS203-SEC3-2025S2,U202301882,1,5,2
ID999-SEC18-2025S2,U202101883,1,1,3
EC210-SEC2-2025S2,U202101883,1,5,3
AD213-SEC3-2025S2,U202101883,1,2,4
DE965-SEC2-2025S2,U202101883,1,4,3
ID999-SEC24-2025S2,U201801884,1,2,2
ID999-SEC13-2025S2,U201701885,1,8,3
ID999-SEC9-2025S2,U201901886,1,6,3
ID999-SEC24-2025S2,U202001887,1,3,2
HU626-SEC1-2025S2,U202401888,1,1,5
MA460-SEC9-2025S2,U202401888,1,3,5
MA461-SEC3-2025S2,U202401888,1,1,4
MA459-SEC1-2025S2,U202401888,1,5,4
CA143-SEC5-2025S2,U202401888,1,6,2
ID999-SEC24-2025S2,U202001889,1,4,2
CY301-SEC3-2025S2,U202301890,1,4,1
AD213-SEC2-2025S2,U202301890,1,6,4
HU318-SEC9-2025S2,U202301890,1,3,4
CA142-SEC9-2025S2,U202301890,1,4,2
CO13-SEC6-2025S2,U202301890,1,5,1
AN20-SEC2-2025S2,U202301891,1,2,3
CA142-SEC9-2025S2,U202301891,1,5,2
MA461-SEC3-2025S2,U202301891,1,2,4
AN22-SEC1-2025S2,U202301891,1,3,2
EC210-SEC7-2025S2,U202201892,1,3,4
MA461-SEC4-2025S2,U202201892,1,6,3
CS210-SEC1-2025S2,U202201892,1,3,4
AD213-SEC4-2025S2,U202201892,1,4,3
ID999-SEC23-2025S2,U201801893,1,3,4
AD213-SEC5-2025S2,U202201894,1,1,3
GE220-SEC5-2025S2,U202201894,1,7,2
IN250-SEC2-2025S2,U202201894,1,3,4
CS210-SEC7-2025S2,U202201894,1,1,3
AN20-SEC6-2025S2,U202201894,1,1,3
ID999-SEC23-2025S2,U201701895,1,4,4
EC210-SEC4-2025S2,U202101896,1,3,4
AD213-SEC1-2025S2,U202101896,1,1,5
DE965-SEC5-2025S2,U202101896,1,3,3
ID999-SEC1-2025S2,U202101896,1,5,4
ID999-SEC10-2025S2,U201901897,1,4,4
ID999-SEC7-2025S2,U201801898,1,6,2
ID999-SEC14-2025S2,U202101899,1,3,4
DE965-SEC5-2025S2,U202101900,1,4,3
AD213-SEC6-2025S2,U202101900,1,1,4
ID999-SEC20-2025S2,U202101900,1,1,3
EC210-SEC1-2025S2,U202101900,1,2,4
DE965-SEC3-2025S2,U202101901,1,7,3
AD213-SEC4-2025S2,U202101901,1,5,3
ID999-SEC17-2025S2,U202101901,1,8,3
EC210-SEC4-2025S2,U202101901,1,4,4
IS305-SEC7-2025S2,U202301902,1,2,2
CO22-SEC8-2025S2,U202301902,1,1,2
IN250-SEC2-2025S2,U202301902,1,4,4
CS210-SEC5-2025S2,U202301902,1,4,3
AF141-SEC9-2025S2,U202301902,1,4,2
ID999-SEC8-2025S2,U201901903,1,7,3
HU626-SEC8-2025S2,U202401904,1,3,5
MA461-SEC4-2025S2,U202401904,1,7,3
MA459-SEC5-2025S2,U202401904,1,4,4
CA142-SEC9-2025S2,U202401904,1,6,2
MA460-SEC7-2025S2,U202401904,1,5,3
ID999-SEC17-2025S2,U201701905,1,1,4
MA459-SEC8-2025S2,U202401906,1,8,3
HU626-SEC1-2025S2,U202401906,1,2,5
HU318-SEC1-2025S2,U202401906,1,5,5
MA431-SEC9-2025S2,U202401906,1,2,4
MA460-SEC9-2025S2,U202401906,1,4,5
ID999-SEC2-2025S2,U201801907,1,1,5
ID999-SEC13-2025S2,U202001908,1,1,4
MA461-SEC3-2025S2,U202401909,1,3,4
HU318-SEC4-2025S2,U202401909,1,8,4
CO22-SEC6-2025S2,U202401909,1,2,2
CO19-SEC6-2025S2,U202401909,1,1,2
CO13-SEC2-2025S2,U202401909,1,3,2
ID999-SEC2-2025S2,U201801910,1,2,5
ID999-SEC8-2025S2,U202001911,1,8,3
ID999-SEC3-2025S2,U201801912,1,5,2
MA461-SEC2-2025S2,U202301913,1,2,3
CO22-SEC8-2025S2,U202301913,1,2,2
MA460-SEC8-2025S2,U202301913,1,5,5
HU318-SEC2-2025S2,U202301913,1,3,4
MA460-SEC5-2025S2,U202401914,1,6,4
HU625-SEC6-2025S2,U202401914,1,7,3
MA431-SEC7-2025S2,U202401914,1,5,3
MA459-SEC9-2025S2,U202401914,1,4,5
HU318-SEC3-2025S2,U202401914,1,8,4
MA460-SEC9-2025S2,U202501915,1,5,5
CO13-SEC10-2025S2,U202501915,1,4,2
IS203-SEC2-2025S2,U202501915,1,1,2
HU625-SEC7-2025S2,U202501915,1,7,3
CO16-SEC4-2025S2,U202501915,1,2,2
ID999-SEC20-2025S2,U201801916,1,2,3
MA460-SEC5-2025S2,U202401917,1,1,5
HU318-SEC7-2025S2,U202401917,1,5,4
MA459-SEC5-2025S2,U202401917,1,5,4
HU626-SEC10-2025S2,U202401917,1,8,4
HU318-SEC1-2025S2,U202501918,1,6,5
CO13-SEC2-2025S2,U202501918,1,4,2
AF103-SEC9-2025S2,U202501918,1,6,3
CA142-SEC9-2025S2,U202501918,1,7,2
IS203-SEC4-2025S2,U202501918,1,5,2
MA431-SEC5-2025S2,U202501918,1,8,3
EC210-SEC2-2025S2,U202101919,1,6,3
DE965-SEC3-2025S2,U202101919,1,8,3
AD213-SEC3-2025S2,U202101919,1,3,4
ID999-SEC14-2025S2,U202101919,1,4,4
ID999-SEC11-2025S2,U202101920,1,1,4
ID999-SEC4-2025S2,U201701921,1,6,4
AF141-SEC2-2025S2,U202301922,1,5,2
IS203-SEC9-2025S2,U202301922,1,7,1
HU318-SEC1-2025S2,U202301922,1,7,5
CV210-SEC11-2025S2,U202301922,1,6,1
DE965-SEC3-2025S2,U202301922,1,1,4
ID999-SEC14-2025S2,U201901923,1,5,4
HU626-SEC6-2025S2,U202501924,1,2,5
HU625-SEC2-2025S2,U202501924,1,7,3
AF103-SEC9-2025S2,U202501924,1,1,4
MA459-SEC6-2025S2,U202501924,1,8,4
AF141-SEC8-2025S2,U202301925,1,6,2
EC210-SEC6-2025S2,U202301925,1,3,4
MA460-SEC10-2025S2,U202301925,1,2,4
GE220-SEC4-2025S2,U202301925,1,6,3
AN20-SEC4-2025S2,U202301925,1,4,3
AD213-SEC3-2025S2,U202301925,1,4,4
MA461-SEC1-2025S2,U202401926,1,6,3
CA142-SEC7-2025S2,U202401926,1,1,3
MA460-SEC5-2025S2,U202401926,1,2,5
MA459-SEC5-2025S2,U202401926,1,6,4
HU626-SEC8-2025S2,U202401926,1,4,5
HU318-SEC7-2025S2,U202401926,1,6,4
HU625-SEC1-2025S2,U202501927,1,4,3
MA459-SEC7-2025S2,U202501927,1,5,5
MA431-SEC3-2025S2,U202501927,1,2,3
HU626-SEC1-2025S2,U202501927,1,3,5
AF103-SEC2-2025S2,U202501927,1,6,2
CO22-SEC7-2025S2,U202201928,1,1,2
IS305-SEC6-2025S2,U202201928,1,8,1
GE220-SEC1-2025S2,U202201928,1,7,2
IN250-SEC3-2025S2,U202201928,1,3,4
EC210-SEC5-2025S2,U202201929,1,2,4
GE220-SEC5-2025S2,U202201929,1,8,2
CS210-SEC2-2025S2,U202201929,1,3,4
AN20-SEC6-2025S2,U202201929,1,2,3
IN250-SEC2-2025S2,U202201929,1,5,4
ID999-SEC13-2025S2,U201701930,1,2,4
ID999-SEC15-2025S2,U202001931,1,4,4
CA143-SEC9-2025S2,U202301932,1,7,1
MA460-SEC10-2025S2,U202301932,1,3,4
AF140-SEC4-2025S2,U202301932,1,8,1
CA142-SEC5-2025S2,U202301932,1,3,3
HU318-SEC4-2025S2,U202301932,1,1,5
HU318-SEC1-2025S2,U202401933,1,8,5
HU626-SEC5-2025S2,U202401933,1,4,5
MA459-SEC5-2025S2,U202401933,1,7,4
MA460-SEC9-2025S2,U202401933,1,6,5
AF103-SEC6-2025S2,U202401933,1,5,3
ID999-SEC20-2025S2,U201901934,1,3,3
MA431-SEC5-2025S2,U202401935,1,1,4
MA459-SEC1-2025S2,U202401935,1,6,4
CO16-SEC2-2025S2,U202401935,1,1,2
HU626-SEC3-2025S2,U202401935,1,7,5
MA460-SEC11-2025S2,U202401935,1,1,4
MA460-SEC3-2025S2,U202401936,1,5,5
HU625-SEC2-2025S2,U202401936,1,8,3
MA459-SEC6-2025S2,U202401936,1,1,5
MA431-SEC7-2025S2,U202401936,1,6,3
CO19-SEC3-2025S2,U202401936,1,1,2
EC210-SEC5-2025S2,U202201937,1,3,4
AD213-SEC1-2025S2,U202201937,1,2,5
GE220-SEC8-2025S2,U202201937,1,8,2
IN250-SEC6-2025S2,U202201937,1,7,2
AN20-SEC5-2025S2,U202201937,1,6,4
ID999-SEC2-2025S2,U201801938,1,3,5
PS210-SEC1-2025S2,U202201939,1,8,1
AF140-SEC6-2025S2,U202201939,1,1,2
GE220-SEC1-2025S2,U202201939,1,8,2
CV210-SEC8-2025S2,U202201939,1,8,1
CO22-SEC4-2025S2,U202201939,1,8,2
ID999-SEC10-2025S2,U201801940,1,5,4
PS210-SEC5-2025S2,U202301941,1,2,2
CO22-SEC7-2025S2,U202301941,1,2,2
CS210-SEC8-2025S2,U202301941,1,7,2
DE331-SEC6-2025S2,U202301941,1,4,1
AF141-SEC9-2025S2,U202301941,1,5,2
CA142-SEC7-2025S2,U202301941,1,2,3
MA431-SEC1-2025S2,U202401942,1,1,4
AF103-SEC9-2025S2,U202401942,1,2,4
CA142-SEC10-2025S2,U202401942,1,6,1
HU625-SEC7-2025S2,U202401942,1,8,3
HU318-SEC9-2025S2,U202401942,1,4,4
HU626-SEC8-2025S2,U202401942,1,5,5
IS203-SEC8-2025S2,U202501943,1,2,2
HU625-SEC10-2025S2,U202501943,1,5,4
